"Gender","Age","Education","Income","Income2","Occupation","State","Relationship.Status","Obligation","Obligation2","NEP","Vacation.Behaviour"
"Female",45,6,"$30,001 to $60,000","30-60k","manager or administrator","NSW","married",3.73333333333333,"Q2",3.33333333333333,2.33333333333333
"Female",59,1,NA,NA,"retired","VIC","married",3.93333333333333,"Q3",3.33333333333333,2.8
"Male",32,6,"$30,001 to $60,000","30-60k","manager or administrator","VIC","married",3.3,"Q1",2.33333333333333,3.47058823529412
"Male",57,2,"$90,001 to $120,000","90-120k","small business owner","WA","married",4.56666666666667,"Q4",4.6,4
"Female",56,8,"$60,001 to $90,000","60-90k","professional","NSW","married",4.06666666666667,"Q3",4.13333333333333,2.35
"Female",37,3,"$60,001 to $90,000","60-90k","manager or administrator","VIC","married",3.4,"Q2",3.93333333333333,3.05882352941176
"Female",48,4,"$90,001 to $120,000","90-120k","professional","QLD","married",3.7,"Q2",3.6,3.22222222222222
"Female",53,2,"$30,001 to $60,000","30-60k","Clerical or service worker","VIC","married",4.1,"Q3",3.6,2.78947368421053
"Female",26,7,"$60,001 to $90,000","60-90k","manager or administrator","QLD","married",2.56666666666667,"Q1",3.46666666666667,1.73333333333333
"Male",36,3,"$30,001 to $60,000","30-60k","professional","VIC","separated or divorced",3.53333333333333,"Q2",4.13333333333333,2.6
"Female",40,3,"$60,001 to $90,000","60-90k","Clerical or service worker","NSW","married",3.5,"Q2",3.86666666666667,3.13333333333333
"Male",62,1,"$30,001 to $60,000","30-60k","small business owner","QLD","married",3.76666666666667,"Q2",4.06666666666667,3.7
"Female",40,2,NA,NA,"Clerical or service worker","NSW","single",2.9,"Q1",2.93333333333333,2.23076923076923
"Male",66,3,"Less than $30,000","<30k","retired","QLD","separated or divorced",3.33333333333333,"Q1",3.6,2.36666666666667
"Female",39,1,"$30,001 to $60,000","30-60k","unemployed","VIC","married",3.96666666666667,"Q3",3.6,NA
"Male",58,7,"$30,001 to $60,000","30-60k","professional","NSW","separated or divorced",4.03333333333333,"Q3",3.13333333333333,3.46666666666667
"Male",60,8,"$90,001 to $120,000","90-120k","professional","NSW","married",4.03333333333333,"Q3",3.6,3.26923076923077
"Female",46,2,"$120,001 to $150,000",">120k","manager or administrator","NSW","married",4.06666666666667,"Q3",4.26666666666667,4.05
"Female",35,3,"$30,001 to $60,000","30-60k","manager or administrator","QLD","married",2.73333333333333,"Q1",3.06666666666667,2.03333333333333
"Female",39,3,"Less than $30,000","<30k","home-duties","QLD","married",3.2,"Q1",3.13333333333333,2
"Female",42,1,"Less than $30,000","<30k","unemployed","VIC","single",2.8,"Q1",3.33333333333333,NA
"Female",22,6,"$120,001 to $150,000",">120k","sales","VIC","single",4.23333333333333,"Q4",3.8,3.17241379310345
"Male",46,2,"Less than $30,000","<30k","small business owner","QLD","married",4.53333333333333,"Q4",2.86666666666667,2.7
"Male",22,7,"$30,001 to $60,000","30-60k","professional","VIC","single",1.63333333333333,"Q1",3.13333333333333,1.93333333333333
"Female",41,2,"Less than $30,000","<30k","sales","SA","separated or divorced",4.1,"Q3",3.86666666666667,2.83333333333333
"Female",36,3,NA,NA,"home-duties","SA","married",3.2,"Q1",4.06666666666667,4.09523809523809
"Female",29,7,"$30,001 to $60,000","30-60k","manager or administrator","VIC","single",3.76666666666667,"Q2",3.46666666666667,2.28571428571429
"Female",47,6,"$90,001 to $120,000","90-120k","sales","NSW","married",4.5,"Q4",3.86666666666667,3.16666666666667
"Male",55,8,"$150,001 to $180,000",">120k","professional","VIC","living with a partner",3.46666666666667,"Q2",3.26666666666667,2.43333333333333
"Male",19,1,"$60,001 to $90,000","60-90k","unemployed","SA","single",3.5,"Q2",3.6,2.05263157894737
"Female",57,1,"$30,001 to $60,000","30-60k","home-duties","SA","separated or divorced",4.7,"Q4",4,4.14285714285714
"Female",29,8,"$60,001 to $90,000","60-90k",NA,"ACT","married",3.93333333333333,"Q3",3.06666666666667,2.96
"Male",59,1,"$60,001 to $90,000","60-90k","manager or administrator","VIC","married",3.66666666666667,"Q2",3.73333333333333,2.73333333333333
"Female",38,6,"$30,001 to $60,000","30-60k","Clerical or service worker","NSW","single",3.8,"Q2",3.8,3.88888888888889
"Male",51,7,"$60,001 to $90,000","60-90k","manager or administrator","QLD","married",3.23333333333333,"Q1",3.93333333333333,3.1
"Male",46,3,"$30,001 to $60,000","30-60k","small business owner","QLD","married",3.86666666666667,"Q3",3.33333333333333,4.75
"Female",49,8,"$60,001 to $90,000","60-90k","manager or administrator","WA","married",4.26666666666667,"Q4",3.93333333333333,3.69230769230769
"Male",56,7,"$60,001 to $90,000","60-90k","sales","VIC","living with a partner",3.8,"Q2",3,2.63333333333333
"Female",56,6,"$60,001 to $90,000","60-90k","Clerical or service worker","NSW","married",4.33333333333333,"Q4",3.6,2.3125
"Male",41,6,"$60,001 to $90,000","60-90k","manager or administrator","VIC","married",3.56666666666667,"Q2",3.66666666666667,2.38461538461538
"Male",65,3,"Less than $30,000","<30k","retired","VIC","separated or divorced",3.4,"Q2",4.46666666666667,3.03846153846154
"Male",42,3,"$30,001 to $60,000","30-60k","small business owner","NSW","married",3.53333333333333,"Q2",2.73333333333333,2.13333333333333
"Male",65,8,"more than $240,001",">120k","manager or administrator","NSW","married",4.56666666666667,"Q4",4.33333333333333,3.43333333333333
"Female",37,8,"$60,001 to $90,000","60-90k","professional","VIC","married",3.6,"Q2",3.73333333333333,2.82608695652174
"Male",20,6,"$30,001 to $60,000","30-60k","unemployed","VIC","single",3.03333333333333,"Q1",3.93333333333333,2.86206896551724
"Female",39,8,"$60,001 to $90,000","60-90k","professional","QLD","single",4.2,"Q3",4.26666666666667,3.62068965517241
"Male",37,3,"$90,001 to $120,000","90-120k","professional","QLD","married",3.03333333333333,"Q1",3.06666666666667,2.3
"Female",45,7,"$120,001 to $150,000",">120k","manager or administrator","QLD","married",4.3,"Q4",4.06666666666667,2.13333333333333
"Male",41,6,"$60,001 to $90,000","60-90k","transport worker","QLD","married",4.1,"Q3",4.4,2.82142857142857
"Male",39,4,"$30,001 to $60,000","30-60k","Clerical or service worker","VIC","single",3.8,"Q2",4.13333333333333,3.53846153846154
"Female",21,7,"$30,001 to $60,000","30-60k","manager or administrator","NSW","single",4.4,"Q4",4.13333333333333,3.06896551724138
"Female",43,1,"$30,001 to $60,000","30-60k","manager or administrator","WA","living with a partner",4.8,"Q4",3.06666666666667,4.46666666666667
"Female",24,3,"Less than $30,000","<30k","Clerical or service worker","VIC","single",3.33333333333333,"Q1",3.6,2.16666666666667
"Male",49,6,"$60,001 to $90,000","60-90k","professional","QLD","living with a partner",3.8,"Q2",3.93333333333333,3.16666666666667
"Male",32,7,"$30,001 to $60,000","30-60k","professional","VIC","married",3.63333333333333,"Q2",3.06666666666667,3.17857142857143
"Male",36,6,"$30,001 to $60,000","30-60k","tradesperson","VIC","married",3.93333333333333,"Q3",3.13333333333333,3.1875
"Female",36,4,"$120,001 to $150,000",">120k","Clerical or service worker","QLD","married",4.3,"Q4",4.46666666666667,3.63157894736842
"Male",72,6,NA,NA,NA,"QLD","married",4.6,"Q4",4.26666666666667,4.36
"Male",67,6,"Less than $30,000","<30k","retired","Tas","married",3.4,"Q2",2.8,2.95454545454545
"Male",24,7,"$150,001 to $180,000",">120k","professional","VIC","single",4,"Q3",3.06666666666667,3.83333333333333
"Female",42,8,"$30,001 to $60,000","30-60k","professional","QLD","married",3.96666666666667,"Q3",4.06666666666667,3.66666666666667
"Male",29,7,"$90,001 to $120,000","90-120k","professional","VIC","living with a partner",3.5,"Q2",3.86666666666667,3.1875
"Female",55,4,"$120,001 to $150,000",">120k","professional","QLD","married",3.76666666666667,"Q2",3.06666666666667,2.8
"Male",67,4,"$60,001 to $90,000","60-90k","retired","VIC","married",4.43333333333333,"Q4",3.13333333333333,3.13333333333333
"Male",25,7,"$60,001 to $90,000","60-90k","professional","VIC","single",3.86666666666667,"Q3",3.66666666666667,2.15789473684211
"Female",42,8,"$120,001 to $150,000",">120k","manager or administrator","NSW","married",3.93333333333333,"Q3",4.73333333333333,3.1
"Male",41,7,"$30,001 to $60,000","30-60k","professional","VIC","single",1,"Q1",3.2,2.53333333333333
"Female",29,8,"$90,001 to $120,000","90-120k","transport worker","NSW","single",4.93333333333333,"Q4",4,3.63333333333333
"Male",28,4,"$30,001 to $60,000","30-60k","labourer","Tas","single",3.36666666666667,"Q1",3.46666666666667,2.46666666666667
"Female",63,1,"$30,001 to $60,000","30-60k","home-duties","VIC","married",4.23333333333333,"Q4",4.06666666666667,3.44827586206897
"Female",42,6,"$90,001 to $120,000","90-120k","Clerical or service worker","NSW","living with a partner",3.43333333333333,"Q2",2.66666666666667,2.6
"Female",47,6,"$120,001 to $150,000",">120k","manager or administrator","NSW","married",4.2,"Q3",3.73333333333333,2.64285714285714
"Female",55,2,"$60,001 to $90,000","60-90k","Clerical or service worker","NSW","separated or divorced",3.73333333333333,"Q2",3.8,2.68421052631579
"Female",41,6,"$30,001 to $60,000","30-60k","professional","NSW","living with a partner",3.96666666666667,"Q3",3.66666666666667,3.19230769230769
"Female",55,2,NA,NA,NA,"NSW","separated or divorced",3.73333333333333,"Q2",4,NA
"Female",58,3,"$120,001 to $150,000",">120k","home-duties","VIC","married",3.73333333333333,"Q2",3.93333333333333,3.77777777777778
"Female",55,NA,"$150,001 to $180,000",">120k","professional","NSW","married",3.73333333333333,"Q2",3.06666666666667,4.13333333333333
"Male",29,6,"$30,001 to $60,000","30-60k","manager or administrator","SA","living with a partner",4.73333333333333,"Q4",4.6,3.75862068965517
"Male",59,8,"Less than $30,000","<30k","professional","NT","single",3.36666666666667,"Q1",4.26666666666667,3.13333333333333
"Male",44,3,"$60,001 to $90,000","60-90k","professional","WA","married",4.2,"Q3",3.6,3.8125
"Male",39,3,"Less than $30,000","<30k","professional","QLD","living with a partner",3.86666666666667,"Q3",4.93333333333333,3.22222222222222
"Female",40,2,"Less than $30,000","<30k","home-duties","QLD","separated or divorced",2.6,"Q1",2.6,1.91304347826087
"Female",61,2,NA,NA,"home-duties","NSW","married",4.33333333333333,"Q4",3.6,4.44444444444444
"Female",19,7,"$30,001 to $60,000","30-60k","unemployed","WA","single",2.6,"Q1",3.2,2.3
"Male",28,7,"$60,001 to $90,000","60-90k","professional","NSW","single",4.7,"Q4",3.46666666666667,4.03333333333333
"Female",46,7,"$90,001 to $120,000","90-120k","manager or administrator","NSW","living with a partner",4.4,"Q4",3.46666666666667,2.5
"Female",38,3,"$30,001 to $60,000","30-60k","labourer","SA","married",4.9,"Q4",4,3.83333333333333
"Female",44,2,"Less than $30,000","<30k","tradesperson","NSW","married",4,"Q3",3.66666666666667,3.7
"Female",56,8,"$30,001 to $60,000","30-60k","professional","NSW","separated or divorced",4.3,"Q4",3.6,3.17241379310345
"Male",37,8,"$120,001 to $150,000",">120k","small business owner","QLD","married",3.9,"Q3",3.53333333333333,2.43333333333333
"Male",24,7,"$60,001 to $90,000","60-90k","professional","WA","single",3.36666666666667,"Q1",2.86666666666667,2.46428571428571
"Male",27,8,"$210,001 to $240,000",">120k","professional","VIC","living with a partner",1.2,"Q1",3.66666666666667,1.68965517241379
"Male",24,8,"more than $240,001",">120k","tradesperson","QLD","single",4.53333333333333,"Q4",4.13333333333333,3.73333333333333
"Male",68,6,"Less than $30,000","<30k","retired","QLD","married",4.06666666666667,"Q3",4.73333333333333,3.625
"Female",61,3,"$30,001 to $60,000","30-60k","retired","VIC","married",4.3,"Q4",3,1.78947368421053
"Male",22,3,"$30,001 to $60,000","30-60k","labourer","QLD","single",3.26666666666667,"Q1",4.46666666666667,2.43333333333333
"Female",55,1,"$30,001 to $60,000","30-60k","small business owner","NSW","married",4.06666666666667,"Q3",3.66666666666667,4
"Female",62,1,"$30,001 to $60,000","30-60k","Clerical or service worker","VIC","married",3.76666666666667,"Q2",2.8,3.21739130434783
"Female",23,7,"$60,001 to $90,000","60-90k","professional","QLD","married",4.13333333333333,"Q3",3.46666666666667,3
"Male",35,1,"$30,001 to $60,000","30-60k","tradesperson","NSW","married",4.2,"Q3",3.26666666666667,2.9
"Female",65,1,"Less than $30,000","<30k","retired","QLD","married",4.03333333333333,"Q3",3.2,2.48
"Female",44,4,"$30,001 to $60,000","30-60k","manager or administrator","SA","separated or divorced",3.93333333333333,"Q3",3.66666666666667,3.31034482758621
"Male",56,8,"$90,001 to $120,000","90-120k","small business owner","NSW","married",3.36666666666667,"Q1",3.6,2.85714285714286
"Female",39,4,"$90,001 to $120,000","90-120k","Clerical or service worker","QLD","married",4.4,"Q4",3.06666666666667,4.09090909090909
"Male",56,8,"$60,001 to $90,000","60-90k","manager or administrator","QLD","separated or divorced",4.5,"Q4",3.86666666666667,4.64285714285714
"Female",37,6,"Less than $30,000","<30k","home-duties","NSW","married",3.86666666666667,"Q3",3.4,3.85714285714286
"Female",57,3,"Less than $30,000","<30k","home-duties","WA","married",4.7,"Q4",4.73333333333333,3.56666666666667
"Male",23,7,"Less than $30,000","<30k","sales","QLD","single",3.06666666666667,"Q1",3.46666666666667,2.6
"Male",53,2,"$60,001 to $90,000","60-90k","sales","SA","married",3.86666666666667,"Q3",3.86666666666667,2.78571428571429
"Male",35,7,"$60,001 to $90,000","60-90k","professional","ACT","married",3.83333333333333,"Q3",3.66666666666667,2.28571428571429
"Male",61,3,"Less than $30,000","<30k","retired","NSW","married",2.9,"Q1",3.66666666666667,2.95
"Female",48,4,"$90,001 to $120,000","90-120k","professional","QLD","married",4.46666666666667,"Q4",4.33333333333333,2.83333333333333
"Female",58,8,"$60,001 to $90,000","60-90k","professional","VIC","married",4.23333333333333,"Q4",3.26666666666667,3.33333333333333
"Male",27,8,"$30,001 to $60,000","30-60k","unemployed","NSW","single",3.46666666666667,"Q2",2.93333333333333,2.74074074074074
"Female",67,4,"$60,001 to $90,000","60-90k","retired","VIC","married",4.23333333333333,"Q4",4.26666666666667,3.13793103448276
"Male",45,3,"$60,001 to $90,000","60-90k","manager or administrator","NSW","married",5,"Q4",2.86666666666667,4.7
"Male",41,2,"$60,001 to $90,000","60-90k","professional","NSW","married",3.73333333333333,"Q2",3.06666666666667,NA
"Male",41,2,"$90,001 to $120,000","90-120k","labourer","QLD","married",2.46666666666667,"Q1",3.13333333333333,2.09090909090909
"Female",61,4,"$30,001 to $60,000","30-60k","Clerical or service worker","NSW","married",4.4,"Q4",4.26666666666667,4.36363636363636
"Female",63,1,"Less than $30,000","<30k","home-duties","NSW","married",3.7,"Q2",3.8,3.22222222222222
"Female",43,4,NA,NA,"Clerical or service worker","NSW","married",3.93333333333333,"Q3",4.33333333333333,2.76923076923077
"Female",67,2,"Less than $30,000","<30k",NA,"NSW","separated or divorced",3.66666666666667,"Q2",3.46666666666667,2.3
"Female",55,2,"$30,001 to $60,000","30-60k","manager or administrator","NSW","married",4.03333333333333,"Q3",3.86666666666667,3.94736842105263
"Male",23,7,"$150,001 to $180,000",">120k","manager or administrator","VIC","single",1.93333333333333,"Q1",2.73333333333333,1.53571428571429
"Female",42,7,NA,NA,"professional","NSW","living with a partner",3.53333333333333,"Q2",4.86666666666667,2.59259259259259
"Female",61,1,"$30,001 to $60,000","30-60k","Clerical or service worker","QLD","widowed",3.6,"Q2",3.2,2.1
"Male",38,7,"$120,001 to $150,000",">120k","professional","SA","married",2.93333333333333,"Q1",3.26666666666667,1.86666666666667
"Male",24,7,"$60,001 to $90,000","60-90k","sales","NSW","living with a partner",3.46666666666667,"Q2",3.73333333333333,3.57894736842105
"Male",51,7,"$90,001 to $120,000","90-120k","professional","QLD","married",3.13333333333333,"Q1",3.13333333333333,2.31034482758621
"Female",38,7,"$120,001 to $150,000",">120k","Clerical or service worker","VIC","living with a partner",3.86666666666667,"Q3",3.06666666666667,2.92857142857143
"Male",37,8,"$60,001 to $90,000","60-90k","professional","QLD","married",3.3,"Q1",3.4,2.73076923076923
"Female",24,4,"Less than $30,000","<30k","unemployed","NSW","married",3.03333333333333,"Q1",3.73333333333333,2.36363636363636
"Female",46,1,"$90,001 to $120,000","90-120k","home-duties","VIC","married",4.3,"Q4",4.13333333333333,3.28571428571429
"Male",27,6,"$60,001 to $90,000","60-90k","labourer","QLD","married",4.1,"Q3",3.6,2.65384615384615
"Female",35,1,"Less than $30,000","<30k","small business owner","VIC","living with a partner",3.56666666666667,"Q2",3.66666666666667,2.82142857142857
"Male",50,6,"$60,001 to $90,000","60-90k","tradesperson","NSW","married",2.93333333333333,"Q1",2.93333333333333,1.88
"Female",37,6,"Less than $30,000","<30k","home-duties","QLD","single",4.36666666666667,"Q4",4,NA
"Female",36,7,"$60,001 to $90,000","60-90k","Clerical or service worker","VIC","married",3.73333333333333,"Q2",3.53333333333333,2.41379310344828
"Male",38,8,"$120,001 to $150,000",">120k","manager or administrator","NSW","living with a partner",3.66666666666667,"Q2",4.66666666666667,2.64
"Male",30,8,"$30,001 to $60,000","30-60k","professional","NSW","married",2.66666666666667,"Q1",3.8,2.40740740740741
"Female",31,3,"$30,001 to $60,000","30-60k","home-duties","QLD","married",4.4,"Q4",3.2,3.75
"Female",55,1,"Less than $30,000","<30k","sales","WA","separated or divorced",3.86666666666667,"Q3",4,2.43333333333333
"Male",46,3,"$90,001 to $120,000","90-120k","manager or administrator","QLD","living with a partner",4.2,"Q3",4,3.46428571428571
"Female",22,7,"Less than $30,000","<30k","professional","VIC","single",3.96666666666667,"Q3",4.06666666666667,4.44
"Male",26,8,"$120,001 to $150,000",">120k","professional","NSW","single",3.43333333333333,"Q2",3.8,2.55555555555556
"Female",42,4,"Less than $30,000","<30k","home-duties","NSW","separated or divorced",4.16666666666667,"Q3",3,2.2
"Male",58,2,"$30,001 to $60,000","30-60k","manager or administrator","NSW","single",3.13333333333333,"Q1",4.26666666666667,1.9375
"Male",24,7,"$150,001 to $180,000",">120k","manager or administrator","NSW","single",4.56666666666667,"Q4",3.06666666666667,4.26666666666667
"Female",63,1,"Less than $30,000","<30k","home-duties","QLD","separated or divorced",2.93333333333333,"Q1",3.2,2.63636363636364
"Male",42,1,NA,NA,"tradesperson","VIC","married",4,"Q3",3.4,2.80769230769231
"Female",59,2,"$30,001 to $60,000","30-60k","Clerical or service worker","NSW","separated or divorced",4.5,"Q4",2.33333333333333,2.3
"Male",45,6,"$90,001 to $120,000","90-120k","manager or administrator","NSW","married",3.83333333333333,"Q3",4,3
"Female",62,4,NA,NA,"Clerical or service worker","NSW","married",3.13333333333333,"Q1",3.53333333333333,2.5
"Male",26,6,"$60,001 to $90,000","60-90k","manager or administrator","VIC","single",4.1,"Q3",3.86666666666667,2.89655172413793
"Female",24,8,NA,NA,NA,"VIC","single",4,"Q3",3.86666666666667,2.36363636363636
"Female",58,8,"$150,001 to $180,000",">120k","manager or administrator","VIC","married",4.2,"Q3",4.2,3.72222222222222
"Male",72,1,"Less than $30,000","<30k","sales","ACT","widowed",3.03333333333333,"Q1",2.86666666666667,3.66666666666667
"Male",30,7,"$60,001 to $90,000","60-90k","professional","VIC","married",3.36666666666667,"Q1",2.86666666666667,1.96666666666667
"Female",60,7,"$60,001 to $90,000","60-90k","home-duties","SA","married",4.2,"Q3",4.46666666666667,3
"Female",47,4,"$60,001 to $90,000","60-90k","manager or administrator","NSW","married",4.5,"Q4",3.66666666666667,3.66666666666667
"Female",56,6,"Less than $30,000","<30k","unemployed","QLD","widowed",3.53333333333333,"Q2",2.8,4.25
"Female",32,1,"Less than $30,000","<30k","home-duties","SA","married",4.93333333333333,"Q4",4.2,4.03571428571429
"Female",29,7,"$60,001 to $90,000","60-90k","professional","WA","separated or divorced",4.33333333333333,"Q4",3.8,1.83333333333333
"Female",28,7,"$60,001 to $90,000","60-90k","Clerical or service worker","NSW","married",4.23333333333333,"Q4",4.2,3.33333333333333
"Female",32,3,"$30,001 to $60,000","30-60k","home-duties","QLD","married",4.1,"Q3",3.33333333333333,3.875
"Male",40,2,"$90,001 to $120,000","90-120k","manager or administrator","VIC","living with a partner",3.53333333333333,"Q2",4.26666666666667,2.10714285714286
"Female",23,7,"$30,001 to $60,000","30-60k","unemployed","NSW","single",3.36666666666667,"Q1",3.73333333333333,2.6
"Male",57,7,"$60,001 to $90,000","60-90k","manager or administrator","QLD","living with a partner",4.23333333333333,"Q4",4,3.05263157894737
"Female",37,6,"$60,001 to $90,000","60-90k","Clerical or service worker","VIC","married",3.53333333333333,"Q2",3.4,2.51724137931034
"Male",39,7,"$90,001 to $120,000","90-120k","professional","NSW","married",5,"Q4",3.33333333333333,3.37931034482759
"Female",57,7,"$30,001 to $60,000","30-60k","small business owner","WA","married",4.23333333333333,"Q4",3.6,2.25
"Male",35,4,"$30,001 to $60,000","30-60k","manager or administrator","SA","single",4.23333333333333,"Q4",3.4,2.73076923076923
"Male",70,3,"Less than $30,000","<30k","retired","QLD","married",3.5,"Q2",3.86666666666667,2.44827586206897
"Male",21,6,"$60,001 to $90,000","60-90k","sales","QLD","single",4.53333333333333,"Q4",3.6,4
"Female",30,7,"$90,001 to $120,000","90-120k","sales","NSW","single",4.4,"Q4",3.53333333333333,2.82758620689655
"Female",46,2,"$30,001 to $60,000","30-60k","professional","NSW","married",4.5,"Q4",3.66666666666667,4.52941176470588
"Female",61,2,"$90,001 to $120,000","90-120k","professional","QLD","separated or divorced",4.4,"Q4",4.26666666666667,2.93103448275862
"Female",35,6,"$30,001 to $60,000","30-60k","manager or administrator","QLD","single",4.36666666666667,"Q4",4.53333333333333,3
"Male",43,3,"$60,001 to $90,000","60-90k","professional","QLD","married",3.3,"Q1",3.8,2.33333333333333
"Female",57,2,"Less than $30,000","<30k","retired","NSW","separated or divorced",3.96666666666667,"Q3",3.53333333333333,2.91666666666667
"Male",25,8,"$60,001 to $90,000","60-90k","professional","ACT","single",3.03333333333333,"Q1",2.53333333333333,3.13636363636364
"Male",21,7,"$30,001 to $60,000","30-60k","professional","VIC","single",3.6,"Q2",3.46666666666667,2.61538461538462
"Male",46,2,"$30,001 to $60,000","30-60k","transport worker","QLD","single",4.03333333333333,"Q3",4.4,3.3448275862069
"Male",59,8,"$90,001 to $120,000","90-120k","professional","VIC","married",4.43333333333333,"Q4",2.86666666666667,3.8
"Female",56,NA,"$30,001 to $60,000","30-60k",NA,"QLD","married",4.5,"Q4",4,3.06666666666667
"Male",73,2,"Less than $30,000","<30k","retired","WA","married",3.56666666666667,"Q2",3.53333333333333,3.16666666666667
"Female",37,3,"$30,001 to $60,000","30-60k","retired","SA","living with a partner",3.4,"Q2",4.06666666666667,3.23809523809524
"Male",37,8,"$60,001 to $90,000","60-90k","professional","WA","living with a partner",2.76666666666667,"Q1",4,3.3125
"Female",58,3,"Less than $30,000","<30k","Clerical or service worker","NSW","married",3.4,"Q2",3.93333333333333,3.04166666666667
"Female",28,7,NA,NA,"sales","VIC","living with a partner",3.8,"Q2",4.4,3.71428571428571
"Male",30,4,"$120,001 to $150,000",">120k","manager or administrator","NSW","married",4.33333333333333,"Q4",4.26666666666667,3.72727272727273
"Male",61,7,"$90,001 to $120,000","90-120k","professional","WA","married",3.16666666666667,"Q1",4.73333333333333,3.27272727272727
"Female",29,7,"$30,001 to $60,000","30-60k",NA,"WA","married",3.63333333333333,"Q2",3.8,2.62962962962963
"Female",26,3,"Less than $30,000","<30k","small business owner","WA","single",4.23333333333333,"Q4",3.46666666666667,4.23529411764706
"Female",56,7,NA,NA,NA,"NSW","married",4.43333333333333,"Q4",3.13333333333333,3.54166666666667
"Female",38,2,"Less than $30,000","<30k",NA,"VIC","widowed",4.93333333333333,"Q4",3.13333333333333,4.55555555555556
"Male",36,3,"$30,001 to $60,000","30-60k","professional","VIC","single",3.6,"Q2",2.66666666666667,2.88
"Female",64,1,"$60,001 to $90,000","60-90k","home-duties","NSW","married",4.23333333333333,"Q4",3.4,4.2
"Female",62,1,NA,NA,"retired","VIC","married",2.7,"Q1",2.6,2.2
"Female",33,7,"$30,001 to $60,000","30-60k","professional","QLD","married",3.1,"Q1",3.6,2.73913043478261
"Male",57,6,"$120,001 to $150,000",">120k","retired","QLD","married",3.86666666666667,"Q3",4,3.4
"Male",39,2,"$90,001 to $120,000","90-120k","sales","VIC","married",3.13333333333333,"Q1",3.33333333333333,1.73333333333333
"Female",105,7,"$120,001 to $150,000",">120k","manager or administrator","NSW","separated or divorced",4.63333333333333,"Q4",2.93333333333333,3.33333333333333
"Male",48,2,"$30,001 to $60,000","30-60k","transport worker","QLD","married",3.6,"Q2",3.6,2
"Male",70,6,NA,NA,NA,"NSW","married",3.23333333333333,"Q1",3.66666666666667,2.79310344827586
"Female",59,6,"$90,001 to $120,000","90-120k","small business owner","NSW","separated or divorced",3.96666666666667,"Q3",4.13333333333333,2.2
"Male",37,6,"$30,001 to $60,000","30-60k","Clerical or service worker","QLD","married",3,"Q1",3,2.9
"Female",48,8,NA,NA,"professional","NSW","single",4.23333333333333,"Q4",3.46666666666667,3.55
"Male",31,3,"$60,001 to $90,000","60-90k","professional","NSW","living with a partner",3.76666666666667,"Q2",4.46666666666667,3.23529411764706
"Male",47,6,"$30,001 to $60,000","30-60k","professional","NSW","single",3.43333333333333,"Q2",4.53333333333333,1.66666666666667
"Female",32,6,"$30,001 to $60,000","30-60k","sales","NSW","married",4.16666666666667,"Q3",3.86666666666667,3.6
"Female",38,3,"$60,001 to $90,000","60-90k","professional","SA","married",4.03333333333333,"Q3",3.2,2.5
"Female",20,6,"$90,001 to $120,000","90-120k","sales","VIC","single",4.33333333333333,"Q4",3.33333333333333,4.125
"Female",40,6,"$30,001 to $60,000","30-60k","unemployed","QLD","living with a partner",4.33333333333333,"Q4",3.4,3.96428571428571
"Female",25,7,"$30,001 to $60,000","30-60k","home-duties","VIC","living with a partner",3.46666666666667,"Q2",3.13333333333333,2.73333333333333
"Male",66,8,"$210,001 to $240,000",">120k","professional","WA","married",3.56666666666667,"Q2",3.53333333333333,3.26666666666667
"Male",25,8,"$120,001 to $150,000",">120k","manager or administrator","NSW","single",3.83333333333333,"Q3",3.6,2.35714285714286
"Male",35,7,"Less than $30,000","<30k","small business owner","NT","living with a partner",1.33333333333333,"Q1",2.6,1.73333333333333
"Female",39,6,NA,NA,"manager or administrator","QLD","married",4.13333333333333,"Q3",3.66666666666667,3.28571428571429
"Male",41,6,"$60,001 to $90,000","60-90k","professional","NSW","separated or divorced",4.1,"Q3",3.2,2.3
"Male",35,3,"$30,001 to $60,000","30-60k","tradesperson","QLD","single",2.7,"Q1",4,2.13793103448276
"Female",65,4,"$60,001 to $90,000","60-90k","professional","SA","married",3.9,"Q3",3.6,3.7
"Male",22,7,NA,NA,"professional","ACT","living with a partner",3.53333333333333,"Q2",4,3
"Male",65,3,"$30,001 to $60,000","30-60k","professional","SA","married",3.36666666666667,"Q1",3.13333333333333,1.96551724137931
"Male",32,8,"$30,001 to $60,000","30-60k","professional","SA","married",3.33333333333333,"Q1",4.4,2.72222222222222
"Male",33,1,"$30,001 to $60,000","30-60k","unemployed","SA","living with a partner",3.96666666666667,"Q3",3.66666666666667,3.2
"Male",58,1,"$30,001 to $60,000","30-60k","small business owner","VIC","married",3.06666666666667,"Q1",4.26666666666667,3.11538461538462
"Male",57,1,"$60,001 to $90,000","60-90k","retired","VIC","married",4.2,"Q3",2.13333333333333,3
"Male",71,1,"Less than $30,000","<30k","sales","VIC","married",2.03333333333333,"Q1",1.73333333333333,1.8
"Male",70,8,"$90,001 to $120,000","90-120k","retired","NSW","married",3.96666666666667,"Q3",3.6,2.94444444444444
"Male",59,7,"$60,001 to $90,000","60-90k","unemployed","VIC","separated or divorced",1.73333333333333,"Q1",2.53333333333333,1.76666666666667
"Female",43,2,"$30,001 to $60,000","30-60k","home-duties","VIC","married",3.36666666666667,"Q1",3.86666666666667,2.95
"Female",47,6,"Less than $30,000","<30k","Clerical or service worker","NSW","married",3.73333333333333,"Q2",4.2,3.03333333333333
